Packet_Size,Protocol,Flow_Duration,Avg_Packet_Rate,Anomaly_Score,Attack_Label
146,ICMP,9988,40.56420976689964,0.9941737916817344,1
1186,TCP,7574,19.702471786935845,0.11116933275384122,0
212,TCP,4496,76.13965760390478,0.590215235628607,0
1416,TCP,5286,9.998991245980234,0.681681590112417,1
1243,UDP,6195,51.96197003346885,0.9343300082169445,1
253,ICMP,9847,7.323702602326953,0.7802034968567615,1
946,ICMP,7498,36.28536766062097,0.6438472028115468,1
326,UDP,2866,60.50660310163288,0.11681231681212267,0
1167,ICMP,7264,56.055438607234095,0.3737335168314674,0
463,TCP,9476,41.06088637256199,0.13884164254798526,0
827,ICMP,9773,43.47575140323945,0.8812127324655137,1
672,UDP,2114,23.45018578172589,0.749621155563643,1
1347,TCP,5055,46.13237625398619,0.7575367867972292,1
848,UDP,2916,95.3722307163626,0.6522565177735441,1
164,TCP,7788,85.19483886059525,0.5070435369367097,0
1446,TCP,7362,15.378054038558037,0.1499710594634972,0
1467,ICMP,4153,3.948297944771172,0.32969488670505176,0
883,TCP,7139,93.41890695894644,0.13691579247689056,0
1308,UDP,996,53.148225238194016,0.7249131428523432,1
883,ICMP,1004,54.245944491781465,0.16022877602200503,0
483,UDP,8199,78.29108157494571,0.7021135501716855,1
187,TCP,6233,32.15420841326133,0.6922553895959047,1
485,UDP,8555,48.708849314764215,0.4593044789912889,0
1318,UDP,3716,96.89762840152702,0.1352286541180523,0
1150,TCP,6188,67.5427200063083,0.3148008261340367,0
831,ICMP,4864,16.220758167582808,0.32009310907555144,0
546,UDP,6542,14.189448050450977,0.7003851331432934,1
582,TCP,1977,21.222211074967532,0.11374301941372433,0
218,ICMP,5460,76.90445576765103,0.8290686462160908,1
155,ICMP,2897,30.242323380220988,0.761007290185914,1
1045,ICMP,8801,3.117495820832899,0.18630691817427392,0
518,UDP,9341,94.47326198706052,0.7191643817788894,1
661,UDP,6694,17.801628223096156,0.6685131814678218,1
573,UDP,8070,1.9462604286587895,0.7481208001109263,1
1270,ICMP,8230,24.476028635948975,0.18892855544869447,0
449,UDP,1999,24.267849924695234,0.15759032215646862,0
468,TCP,7735,42.778519833726584,0.23648398592275421,0
309,UDP,1095,92.11859331850364,0.36587170314897566,0
805,UDP,1478,88.0393068601307,0.7936649810358012,1
724,ICMP,1230,46.23256094326037,0.73792393747885,1
713,UDP,556,41.67909059418884,0.9254515922785331,1
964,TCP,2743,55.94589956101027,0.05862955909861545,0
128,ICMP,6379,25.10194718520481,0.011556281014185599,0
1100,TCP,2201,6.166314204669921,0.6991388297007991,1
276,ICMP,7729,93.98318948094946,0.2792874957941657,0
305,ICMP,1786,19.4831995028401,0.33407889553381753,0
556,UDP,8803,20.641672195325924,0.5468020259145122,0
1300,TCP,9893,47.77357255654081,0.10241312312679851,0
401,ICMP,1447,49.66972113919274,0.6426944165480497,1
236,UDP,4621,2.824986760373452,0.3251474462311502,0
735,ICMP,7053,15.6475191386231,0.6327151243009916,1
227,ICMP,1257,38.437327037513434,0.8340069130733858,1
528,ICMP,6151,68.68933865754336,0.17111133333742967,0
1058,ICMP,7773,23.613427226361647,0.9308730929145203,1
560,ICMP,4035,42.878430177934504,0.5306881410624438,0
763,ICMP,2793,56.17716140693022,0.9229277651739684,1
458,UDP,1604,88.9706569677059,0.20773008220177813,0
766,ICMP,9353,33.280979730385205,0.6045626646042376,1
371,TCP,1408,14.222268320484869,0.4038871173236047,0
246,UDP,7039,49.437950363863216,0.7742221911560132,1
692,TCP,5117,74.92543856672215,0.6059089432132964,1
573,ICMP,7569,11.87611594822061,0.49451545695831844,0
609,TCP,2811,43.04366567799908,0.9129854064310087,1
687,ICMP,1289,2.7607289849858594,0.3771170641716802,0
657,ICMP,671,4.322358983077862,0.2199802048981815,0
807,UDP,8489,48.812382958449895,0.6081011868520917,1
1314,UDP,2385,30.521532516942013,0.6240284371728138,1
617,ICMP,9167,84.6656226015358,0.4390946215718754,0
84,UDP,1549,60.61327630651897,0.4866100436893823,0
617,TCP,4629,45.939363212556046,0.9595534142998999,1
460,UDP,1661,41.385601734375335,0.7326856913968013,1
688,UDP,1315,50.227302538766764,0.110601751482577,0
168,TCP,4266,5.003444290053473,0.21213007087061098,0
255,UDP,9445,89.38654228564533,0.975576634435559,1
80,ICMP,5161,99.83201241766187,0.7264655537935313,1
1207,TCP,9153,18.967225361011167,0.9150451261446532,1
456,ICMP,3739,12.917913512687354,0.30386146398872205,0
488,TCP,8772,15.214168881410927,0.7418668600865923,1
192,ICMP,3304,66.44167876520234,0.7140027085235114,1
1217,ICMP,8531,66.4826430066267,0.2946899854393751,0
635,UDP,1369,84.94449206556268,0.5508163254507054,0
92,ICMP,6026,75.43081245419907,0.6274151112702953,1
1184,UDP,8241,45.51927766356464,0.48113181082746503,0
1097,TCP,5194,61.67268079496657,0.8271787066580127,1
305,ICMP,9498,69.14018236643278,0.8328690417979895,1
295,ICMP,2434,51.76091055823729,0.8506005483015567,1
852,TCP,5672,48.08944746071203,0.8034235690981628,1
1371,TCP,1203,64.86464711862267,0.4880834771971446,0
778,ICMP,3023,56.18998034858972,0.3814382981490072,0
822,TCP,3139,64.75028822825513,0.8313762837143706,1
865,UDP,6659,61.67262262237302,0.49020145855626684,0
839,TCP,4409,72.20045949085181,0.24637139862798185,0
789,TCP,1664,64.63754736950473,0.5073435323222163,0
263,ICMP,1119,52.45450615728946,0.14184982191924211,0
1008,UDP,8482,68.49788431715426,0.6916294905987989,1
142,TCP,3566,45.498714553357374,0.33592128162390633,0
1019,UDP,5372,24.925451371287505,0.2606587984474543,0
919,UDP,9138,1.1404037932576305,0.956508746234745,1
1260,UDP,2837,56.43645056743848,0.7768809957583076,1
530,ICMP,8900,59.47486743425546,0.7870695027239316,1
644,TCP,6094,97.23284751279571,0.6237219692791834,1
1003,ICMP,2960,36.786355075333276,0.8391728105102971,1
512,TCP,7320,40.019191040002866,0.7591624811633813,1
150,TCP,6046,20.97815855287683,0.5987737041336165,0
164,ICMP,3942,7.982895228494869,0.9611244018517173,1
1095,UDP,3211,77.50764479331232,0.19159494968442303,0
908,UDP,1791,25.718425369593177,0.943379718994751,1
1287,TCP,5874,61.281581241973754,0.40143816199886495,0
150,ICMP,3155,69.08953051900266,0.5283989834014866,0
106,UDP,7013,47.65243204187312,0.12273931954430894,0
1472,UDP,7894,87.75885918969198,0.5401074389217909,0
471,TCP,1204,44.93568925699315,0.6112067518581934,1
727,TCP,1325,29.205953681134748,0.997701541808524,1
1104,ICMP,9696,89.7055367732006,0.9751924110715265,1
211,TCP,876,86.29486414074569,0.9663972918742872,1
340,UDP,1472,17.23995476056489,0.34838806010205736,0
295,UDP,4713,3.5701408170381743,0.9912664987450435,1
429,UDP,943,9.908570078612447,0.45547815159511085,0
1315,UDP,8019,29.368192456827888,0.8518362587619005,1
499,ICMP,1254,97.25372037242936,0.216319969018972,0
462,ICMP,5235,56.29309916292168,0.5058331796566023,0
1298,TCP,5896,37.95291147089761,0.9660120961276054,1
1478,TCP,3965,88.98289336666188,0.9470313969234275,1
562,TCP,3211,45.860496816371466,0.6837348778214267,1
603,ICMP,2907,32.20862421170109,0.7978143225530598,1
626,UDP,9314,94.18073334582009,0.1764266966024014,0
505,TCP,6088,85.10224895307512,0.7216585494841574,1
1348,UDP,6604,84.52316916652465,0.6180508083353723,1
836,TCP,6247,51.7161895619711,0.09155173575124609,0
413,TCP,2223,79.15440148273004,0.11315900658967626,0
1439,TCP,7724,18.755982567190635,0.10844361775126188,0
583,TCP,2419,57.74907279806812,0.7243569348298357,1
1407,TCP,1418,98.40074636190703,0.14171520824757244,0
201,UDP,4715,29.804884621278205,0.46773227111447047,0
1055,TCP,1081,79.64088059551985,0.35698180587775774,0
431,UDP,4381,49.55736231359866,0.5505041407702178,0
1307,ICMP,4409,4.940762638986646,0.7064764872194028,1
1424,TCP,2499,76.53892038375108,0.684722537221332,1
1310,UDP,900,17.688345294819165,0.5155199159143766,0
423,ICMP,4148,63.515883146142265,0.4643348736103855,0
984,ICMP,5945,9.480755210650317,0.3978155951222587,0
392,ICMP,3128,94.73987235210052,0.8619099483043794,1
1025,UDP,2156,29.88066483085573,0.330851804872645,0
526,TCP,1120,23.420004476062097,0.25936582116749485,0
1009,TCP,746,13.784504002567097,0.7433154936552713,1
1026,UDP,5712,94.65421714056573,0.35976346169672646,0
1469,TCP,3839,71.47847050168922,0.8469985997572684,1
899,UDP,7258,74.42442798309078,0.32788871863714475,0
232,TCP,7586,50.44105157664421,0.7019448245745882,1
280,ICMP,3510,47.99805074177786,0.045109006285336095,0
441,TCP,5219,11.892103056156188,0.38556288011032,0
182,UDP,2868,56.424268462815185,0.3432301749675515,0
253,UDP,2339,25.444733015770254,0.8166787392759234,1
830,ICMP,3403,97.73738794724018,0.9670554032283101,1
433,UDP,6705,79.8615130614996,0.4608812766929614,0
212,TCP,4895,41.88621395909587,0.8248362771537581,1
715,TCP,6267,15.98278461046177,0.6996947009573651,1
833,ICMP,4191,78.74783742273961,0.9673859876636932,1
437,UDP,7970,13.083322941050284,0.8111085143428247,1
844,ICMP,4341,19.74404159620998,0.07747806596373052,0
223,TCP,4848,21.940531256678515,0.7132817223822362,1
414,ICMP,7121,56.132173189036344,0.5354997154223736,0
1375,UDP,1892,78.91860874504626,0.016436057932327164,0
1375,ICMP,6560,32.11717299374453,0.2513129587254437,0
955,UDP,4755,9.382311613253652,0.921755245026893,1
1313,UDP,4800,46.9893078889175,0.9260613727867529,1
586,TCP,3838,75.06291387483361,0.7988504602006344,1
585,TCP,5987,22.94472046565144,0.9817796032779894,1
846,TCP,4014,22.772530255898047,0.8065452246242049,1
336,UDP,1259,94.77547570732438,0.010204187285245192,0
999,ICMP,9121,95.4612189847986,0.2878343403015118,0
1489,UDP,7293,99.05610747409607,0.030624182237762865,0
246,TCP,2959,80.95830055590324,0.09410796873755944,0
551,TCP,5773,19.63023274762661,0.21884081695077606,0
909,ICMP,2218,21.986170559126876,0.5035585463255224,0
187,TCP,9957,34.6822989107168,0.8475320034620177,1
1048,TCP,5923,32.49512060201559,0.861966756157108,1
853,TCP,1808,95.6962471587229,0.6162018585572965,1
477,ICMP,1550,79.11832430528767,0.928175939066235,1
1259,UDP,5979,72.67687042399383,0.5000623265902081,0
1375,TCP,2749,19.410359181755048,0.8890360441332016,1
749,ICMP,3309,91.04303037687063,0.4540652563320121,0
176,TCP,3421,82.95916757111121,0.2772250074218823,0
951,ICMP,5176,17.200542291464448,0.9164129181004277,1
185,TCP,4541,87.24586286413627,0.3879350756788693,0
1309,ICMP,2917,27.952506100676658,0.5034041088444616,0
102,TCP,1032,9.006104837378498,0.3288606325306772,0
560,UDP,9590,66.0254083449068,0.6628376002907298,1
843,TCP,8667,65.72666127904873,0.9950312250060355,1
1320,ICMP,1969,10.398268946996192,0.025513548864769642,0
1006,TCP,9944,32.56632908472166,0.8998480060071015,1
212,UDP,7792,99.28863176329833,0.003926056989265403,0
1484,TCP,9461,68.16424003386496,0.3642278811462111,0
1085,ICMP,9525,73.27744149372958,0.1686068062895143,0
724,ICMP,7642,22.07881127482626,0.7573417806725513,1
365,UDP,6500,8.799425029387518,0.05061084075717348,0
1447,ICMP,7581,28.413267284352827,0.5534849535843279,0
301,TCP,5149,25.640940134126005,0.29492613384531263,0
710,TCP,7431,24.219865974057257,0.13367024886470213,0
726,TCP,3924,20.082677866816915,0.7718182121026408,1
299,ICMP,1591,57.900813374885026,0.2174168342552567,0
266,TCP,9888,33.48224410834035,0.2236752120549389,0
319,TCP,8349,82.21415648970552,0.275076785137923,0
661,TCP,5154,19.210794366891015,0.5867667638280274,0
725,UDP,760,46.998080015985906,0.6596659316907483,1
298,ICMP,6436,2.3521258061819186,0.017602523701344963,0
1432,ICMP,9877,48.686549923064014,0.2418696361137903,0
597,ICMP,4870,6.527983866770964,0.43097084250528284,0
923,UDP,4801,97.79462767539172,0.33197695216123313,0
833,ICMP,7707,79.26862073639087,0.884170658510886,1
604,UDP,6319,49.52103618700908,0.7877087308864188,1
276,UDP,9558,9.572148459755676,0.6258902155388275,1
526,ICMP,592,59.65209863825101,0.33804241599703977,0
499,TCP,5661,76.11761131948587,0.7006723448461598,1
346,TCP,8132,19.881008047469784,0.8436380128457944,1
1494,ICMP,6708,57.252625737961594,0.5948303773589867,0
151,ICMP,9056,81.60687893990394,0.7844614668933791,1
1131,UDP,5416,77.05652998698532,0.7491049613997478,1
524,ICMP,4218,80.49620976884813,0.5717373111603222,0
341,UDP,6625,88.05301906210227,0.31218321682151096,0
484,ICMP,2424,93.83052811378755,0.7457821580012718,1
1440,TCP,3595,41.14659436515006,0.20679636635760645,0
759,TCP,7183,57.30814114976485,0.7794883464715338,1
578,ICMP,5681,79.27529307851547,0.804546692142533,1
766,UDP,3038,70.01684158063253,0.8221448795703731,1
82,TCP,9988,99.5565025981735,0.4729159709784576,0
86,UDP,2776,2.3540874593597696,0.19248076777042167,0
476,ICMP,8694,36.15818831626328,0.09972360006606873,0
1117,ICMP,1410,28.821764700750045,0.7433612504879242,1
171,TCP,806,26.969269166387924,0.8862613845298132,1
1454,ICMP,7075,23.030448467389693,0.6508383588369067,1
1368,TCP,4731,71.20326024070768,0.1441600603883696,0
1215,UDP,6528,9.391187854256863,0.934896448517574,1
1316,TCP,7158,74.41927456039049,0.9891020145393196,1
1198,TCP,6836,69.64915835961106,0.43337860993492194,0
199,UDP,1372,25.829609117588742,0.5948252892737712,0
425,TCP,1641,26.030544533350962,0.7772285200016578,1
1273,TCP,1165,63.257197949105716,0.7363897900500447,1
192,ICMP,8900,76.45493944288411,0.9677871919334492,1
1348,UDP,1451,87.77207569564918,0.11488309107878891,0
578,TCP,9749,85.3618168215931,0.5807248661428057,0
512,UDP,5222,96.52341642222146,0.6919314196730921,1
1191,UDP,4508,58.557104638314605,0.89009842418767,1
1311,TCP,7155,90.9569005726956,0.8741096277181507,1
937,ICMP,6690,81.04281405278067,0.97799979356129,1
536,UDP,1271,89.57209480708734,0.512078453937679,0
1097,TCP,4530,2.151033527251297,0.8307608668132266,1
1492,UDP,8359,96.62439619471529,0.4272817081273277,0
365,ICMP,1021,47.87948612180135,0.42231387785603225,0
294,ICMP,3855,80.02011596790945,0.253348364472859,0
986,ICMP,1900,13.593207814440305,0.8182372870192298,1
1153,TCP,4223,40.19816848558343,0.9858151058135156,1
1000,TCP,7079,27.8746056390781,0.2563417283472579,0
175,ICMP,3747,29.874218279592764,0.05613158802107232,0
1100,TCP,2358,13.202306375137292,0.8155424374190073,1
1480,ICMP,5281,80.77061942175769,0.6202300525347562,1
563,TCP,4564,1.9149891435267379,0.9596988005510044,1
995,ICMP,2898,31.938040241535045,0.25223921907695224,0
661,UDP,642,18.266643778425088,0.07102765800128108,0
297,ICMP,5562,59.31485512022571,0.49244226086650156,0
665,ICMP,3969,26.17098785883984,0.08546602296514749,0
377,TCP,4195,26.640846998281866,0.26179000110270745,0
629,TCP,1217,49.34547625553655,0.12597786081916829,0
1099,TCP,1142,65.61621489475165,0.2241321796600787,0
272,TCP,3048,13.0091657519512,0.10614465282139185,0
1101,TCP,9061,18.37563379408412,0.9539059994272854,1
1464,TCP,4150,25.470299714857244,0.2785627134497355,0
1107,UDP,8049,97.40107319767809,0.44389758599256546,0
650,ICMP,9478,40.31809749434911,0.8986118076342223,1
1078,ICMP,1449,60.30001897247162,0.6773215879614743,1
1157,ICMP,5944,24.91273845888181,0.6180374805617743,1
1298,UDP,1021,49.555492990591304,0.7055631903608371,1
1188,ICMP,7132,8.337798264209848,0.8288222571053818,1
761,UDP,6548,4.439472446310367,0.8776692678517609,1
195,UDP,854,47.40461915532456,0.6426396706650265,1
1468,UDP,1982,40.4672694643228,0.8900072746940577,1
1219,ICMP,7494,14.55115164949094,0.5353975274254769,0
1107,UDP,2715,69.07254146315263,0.2772908562684234,0
599,ICMP,5216,99.29744559902718,0.8800767088838444,1
1077,ICMP,9119,40.16903529847453,0.5414728274130871,0
290,TCP,6321,62.831304955822056,0.9061375875672343,1
1241,TCP,3037,96.33461829408408,0.04016781395058122,0
885,UDP,6839,83.32196227224065,0.39751575154123553,0
934,UDP,9236,46.89167010696589,0.9478050183624682,1
468,ICMP,5419,74.01145896153201,0.24965009275830274,0
265,UDP,7575,13.685368984801878,0.9415362460384926,1
101,UDP,4265,51.698281690916126,0.9539024611292499,1
1005,ICMP,9350,28.62696744081372,0.882142314225861,1
251,UDP,7582,16.955205101719947,0.5636680450932987,0
1144,UDP,3327,43.20180971919895,0.6469394490806385,1
1004,ICMP,2558,13.970440888927829,0.8696169984498692,1
1107,ICMP,8249,70.19952570927407,0.7758970823891844,1
336,TCP,1230,46.16776436128021,0.6300938494554116,1
1206,ICMP,2332,53.58331862390172,0.9822594078707026,1
646,TCP,9100,15.491217928147544,0.6856766363336941,1
579,UDP,7005,14.837394448255953,0.9754819924477611,1
1308,ICMP,7670,58.75812809075228,0.057388474607090734,0
589,ICMP,4679,98.51596503511519,0.13896037074221246,0
399,ICMP,6799,10.528807740534836,0.4514588460004906,0
761,UDP,8330,29.287411428012344,0.3848794608843151,0
1142,TCP,5302,87.07645253725087,0.7827348413570278,1
563,UDP,6557,8.154929213268456,0.16061402646920375,0
963,UDP,7115,87.71268641532818,0.9760951791114886,1
829,ICMP,7262,52.90431235410037,0.315065875260914,0
599,TCP,6043,41.41841061871616,0.4289237077401594,0
225,UDP,8825,31.65837587079413,0.2747450324400229,0
657,ICMP,5383,30.41459865465635,0.5793636173265473,0
222,UDP,7550,31.274455662498397,0.058628700422583946,0
1275,UDP,5459,88.59550501505939,0.1496775055704488,0
123,ICMP,1166,72.65572778730376,0.7457977034187242,1
978,ICMP,776,67.30257777528391,0.1865005834048039,0
1406,TCP,1381,80.07616574624808,0.23551445155666284,0
274,UDP,2560,26.454351637410355,0.7929822357248377,1
469,ICMP,2582,62.18623839609381,0.0933011783572536,0
727,ICMP,7202,46.546557656837145,0.4374738227708409,0
1196,TCP,9929,78.46172188481914,0.023063386997226987,0
1163,TCP,658,31.616354936855263,0.34680739931790383,0
605,ICMP,5729,64.67468307011967,0.6989814026107545,1
1401,TCP,8456,88.33902876991404,0.09010327971722831,0
1061,ICMP,8014,40.812897143297945,0.8883346267787601,1
1204,UDP,8303,7.595586649378683,0.909499042940716,1
990,TCP,3026,52.08903141183748,0.1049903751251351,0
931,UDP,8802,35.25127629289557,0.9907324363757767,1
82,UDP,8303,67.55031267417031,0.2975295533954889,0
495,UDP,7074,95.152259550112,0.08410167113160605,0
803,ICMP,9233,49.07522348168786,0.005067114497262271,0
1437,UDP,1638,47.15283278539785,0.4085228957638626,0
246,UDP,7757,65.80389521895457,0.6298099857061177,1
176,UDP,3783,11.2462528557632,0.33217924990331327,0
1270,ICMP,8262,26.09711270357645,0.8367173654746227,1
544,UDP,8396,91.97895322453945,0.7166062755650501,1
1233,UDP,2919,67.32431872301287,0.3501615319680327,0
894,TCP,2256,2.330960354358209,0.7343096666086046,1
1200,ICMP,2806,21.257921783342965,0.9404877369692498,1
826,UDP,8130,68.600889336861,0.09309599854301709,0
539,TCP,6763,76.67552105369485,0.3061039601576169,0
826,ICMP,9667,84.14609769473014,0.4633259391166933,0
1390,ICMP,5508,29.925503534822443,0.4979901277547686,0
1034,ICMP,5747,93.1718310314787,0.5421956448860736,0
1083,ICMP,9414,55.74174246421135,0.30062690653864854,0
1205,ICMP,3070,69.95736321640139,0.6672596459823491,1
224,ICMP,6307,60.07714741521089,0.6450845035298297,1
464,UDP,8312,13.151265412787426,0.5778215062716139,0
261,UDP,824,96.3483512791031,0.11376172171087662,0
1347,UDP,7987,13.164682409521113,0.4769678910959445,0
723,UDP,6145,26.233313684707177,0.3562268874893756,0
1134,TCP,2445,81.54916014207504,0.4910384698381226,0
462,UDP,4986,62.24109918860904,0.921866435515026,1
141,ICMP,2930,83.97676737225935,0.4805313431584083,0
187,UDP,4010,52.05788264903045,0.013980791839511841,0
138,UDP,1345,38.32233030129685,0.43883673808413093,0
200,ICMP,1067,92.2627044552307,0.8206481800493821,1
665,UDP,2679,4.58897943396469,0.7800609232181682,1
1487,UDP,2519,85.75689181495154,0.513390073528181,0
900,UDP,3819,23.85096073359038,0.2497690128593153,0
563,TCP,2820,85.02489644764282,0.4650886629145451,0
201,UDP,2146,14.780464728271674,0.5637022194181917,0
113,ICMP,4409,58.44167740536351,0.9998714382741338,1
1036,ICMP,8515,88.92268398213572,0.6441780901693773,1
317,UDP,3920,47.88042504299016,0.6942649300626135,1
773,UDP,856,74.9101007065359,0.49145414356805195,0
626,UDP,7985,80.66249016770028,0.35448955078252986,0
820,ICMP,3581,73.91292666296114,0.812952983647206,1
610,ICMP,2780,92.60764395058523,0.4949323243392362,0
1389,TCP,4631,45.236588821472935,0.9946901299645251,1
985,TCP,5623,18.13941847735042,0.4571205742680441,0
644,TCP,7922,5.733295306545498,0.06800028364757738,0
1436,ICMP,3287,25.399527094113004,0.6825781370900827,1
112,TCP,4709,15.176552884143968,0.04664145092581107,0
980,UDP,7040,56.23692540201357,0.2505015968847033,0
1161,UDP,9889,19.30958838396147,0.35373825277990334,0
767,ICMP,9970,4.854437021647747,0.7394835856213277,1
324,TCP,965,4.562993057998119,0.4942359264076128,0
419,UDP,1987,83.32538033812129,0.02864593131025661,0
1347,ICMP,5442,59.55354321285946,0.6168498512759222,1
701,TCP,5097,36.45044488744444,0.41143623742666235,0
806,UDP,5036,89.52857623128445,0.9218345099671071,1
1382,TCP,825,7.949464529363647,0.4995623111402354,0
1073,ICMP,4662,98.05188520005477,0.708975145939339,1
994,TCP,803,62.01288723519164,0.21886849232954686,0
704,ICMP,5567,19.162961142915997,0.7609735645316532,1
855,TCP,5524,68.22784079871988,0.7209553104836723,1
1400,UDP,8215,76.5747447185727,0.9040817085413082,1
675,ICMP,8840,43.50493555370667,0.033821641719199214,0
872,ICMP,3131,86.30162801830919,0.44750069761745115,0
1269,ICMP,6891,15.922508322350561,0.6791554027396302,1
749,TCP,8787,28.604920774183228,0.09516390008021502,0
1451,TCP,2869,10.255743796814986,0.4106040671489124,0
251,UDP,1028,21.876906220127864,0.9421466030661954,1
1048,ICMP,5175,24.634152379203357,0.43593449089112823,0
611,ICMP,2163,91.8456859012493,0.9854047834806314,1
788,TCP,3864,8.732859186364465,0.05683906107981962,0
989,TCP,2841,43.31409689858324,0.7178297761408913,1
1495,UDP,7156,53.70747003546438,0.5810162362482695,0
939,UDP,5405,89.97061232641391,0.5005396771321254,0
681,TCP,9384,99.77192564746014,0.9708474014850094,1
477,ICMP,9643,75.58542337706375,0.12965040049112864,0
1429,UDP,6450,97.10830806633392,0.8959989516809134,1
1307,TCP,1860,78.9230121210515,0.6912404111366103,1
966,TCP,5627,96.35706145617024,0.2589960732996327,0
226,ICMP,6062,71.01980186850106,0.9016691456322934,1
1307,TCP,9230,8.896579119656035,0.42929491786101326,0
333,TCP,9511,40.79009851227497,0.8142273280730709,1
695,UDP,6277,65.01313109644457,0.38883651704739997,0
969,TCP,4425,35.721132435970844,0.850930827433241,1
1487,TCP,8963,28.06500789326408,0.6366291184450487,1
1269,UDP,8501,58.16252744617601,0.14104663358372715,0
268,ICMP,1528,93.41668579354105,0.6496631634695276,1
645,ICMP,6518,4.463205478099202,0.19134476270187262,0
904,UDP,1742,77.15388915060234,0.4119226278941627,0
1315,UDP,9833,72.55000052641809,0.17029558425203373,0
659,ICMP,9284,96.43138911344042,0.022016115667118585,0
313,ICMP,7619,93.14041101092181,0.2118865394499575,0
938,ICMP,4710,76.4610236423751,0.5363720237241257,0
259,ICMP,6906,52.52046770357727,0.481560967777346,0
753,ICMP,3877,21.222487770118466,0.5014970955360637,0
1157,UDP,4571,54.978336114231865,0.2476868784466013,0
702,TCP,1940,76.76984739804573,0.6851612006141862,1
1486,ICMP,4126,89.67125205115141,0.7042632868203458,1
735,ICMP,684,79.18148891184435,0.35796782555966555,0
1290,TCP,5496,20.331426583914343,0.8811700884741743,1
1235,TCP,8912,60.36894510857788,0.6440232166355478,1
1007,TCP,8531,33.885172493604344,0.7130392752586318,1
262,TCP,6063,1.9113610716736562,0.2773399179389394,0
555,TCP,3688,20.821872643077942,0.0006116351555870425,0
959,TCP,9785,12.208844343411478,0.8653756121021096,1
205,UDP,3445,84.42919323040739,0.8224243845798085,1
1400,TCP,7265,26.592118962633386,0.12319188804283021,0
228,TCP,2974,29.185098919867993,0.3741051349563065,0
377,UDP,7287,96.03372060808954,0.6613393083885826,1
84,TCP,9292,38.529585581836365,0.6521108572187282,1
1169,ICMP,9852,1.9489783742950613,0.8603503348085565,1
1218,ICMP,5099,29.100768686267518,0.14026816163542855,0
1047,TCP,6774,12.810658479579432,0.4299397477851188,0
368,UDP,4813,11.178047611849541,0.09722441792642478,0
434,ICMP,2718,8.671241723439202,0.38959524843862814,0
916,UDP,1652,59.73268754736235,0.015107445587704382,0
447,ICMP,556,19.745424639356006,0.898273065110127,1
508,TCP,9896,36.763036610060034,0.5270439968286811,0
488,UDP,643,86.33975389687166,0.8498022608023537,1
224,UDP,7718,43.00947583983129,0.05990470100336376,0
1265,UDP,9059,91.65344365511213,0.22745811047292064,0
692,ICMP,6861,50.29586728616502,0.2593799952211806,0
958,ICMP,1115,40.48482486913582,0.38669149463878805,0
553,ICMP,8562,75.28850378197946,0.8028663723975461,1
1080,TCP,6477,8.244334778032208,0.38655787373149264,0
390,ICMP,7484,9.858359915259323,0.204653529646327,0
661,TCP,9390,65.5453976783731,0.06499026033876842,0
1078,UDP,5471,49.207130610685574,0.07949174835268746,0
352,UDP,6281,79.25110978160181,0.7600472059609774,1
656,TCP,1444,91.71081289700962,0.444802991036633,0
636,ICMP,9614,39.448320889483206,0.7261811220000153,1
1441,TCP,7578,60.04459263187998,0.6822871217636975,1
91,UDP,2246,50.56896615173568,0.1353624617602578,0
1017,UDP,6283,98.17945490860086,0.1428879341922672,0
106,TCP,7407,83.27735632830291,0.7553420154341339,1
486,ICMP,9775,91.262033119458,0.7212682934854172,1
240,ICMP,9125,26.179668670182814,0.37803076687431036,0
592,TCP,3426,77.48011589309684,0.07742226333284008,0
1029,TCP,1589,27.281849274767243,0.0120980216984522,0
261,ICMP,3457,21.6655108094106,0.28815694946174486,0
673,UDP,3112,94.48234980589953,0.009222273587226937,0
905,TCP,6547,2.911137255068798,0.2300726211037034,0
916,ICMP,6749,96.57348166267954,0.41950074021133854,0
85,ICMP,4259,15.776927801891814,0.1214157653119542,0
1199,UDP,8218,82.12437009753354,0.10427775783154625,0
1144,UDP,4763,28.316332753742206,0.8964374357187366,1
1153,UDP,2402,35.71953041564201,0.5854700290228892,0
905,UDP,3067,22.45901342087651,0.9344556867627815,1
161,UDP,8575,58.965890205626884,0.3458261637856792,0
1231,TCP,3494,35.46145920327953,0.6771449373291631,1
498,ICMP,5729,66.08191090997165,0.2046916746217904,0
700,TCP,2510,2.5490844762645315,0.6183403172799412,1
1173,TCP,7877,7.373113467988922,0.1295857300099844,0
651,TCP,1330,10.866454120393616,0.002080639176285759,0
407,TCP,548,42.48037484571287,0.931531801409579,1
1381,TCP,4710,81.66482109333764,0.5548943761752093,0
634,UDP,1678,88.92961312745989,0.9269406627820395,1
674,UDP,6268,25.236263266029177,0.33383152370207203,0
306,ICMP,8378,57.86260269966239,0.3277860691617568,0
624,TCP,570,77.06813427656745,0.4006550017730317,0
1023,ICMP,8186,29.59411356204126,0.7060409839581683,1
95,UDP,8379,41.49176593689105,0.5658086341861742,0
454,UDP,5955,52.87344606588568,0.9253549070991179,1
340,UDP,8758,14.352609794396722,0.025440901132439353,0
595,TCP,6112,3.572247078852251,0.7081959379725364,1
1241,TCP,6269,16.12777512251004,0.3303276893665543,0
446,UDP,2277,63.058508504099805,0.18023365181846118,0
